date_key,state_key,segment_key,technology_key,provider_key,households_total,households_adopted,adoption_rate,penetration_rate,penetration_gap,avg_mrc_usd,new_starts,downgrades
20230901,NM,RURAL,CABLE,PRV03,14880,13719,0.922,0.9684,0.0464,48.27,1253,275
20230901,NM,RURAL,CABLE,PRV04,113688,104607,0.9201,0.99,0.0699,55.75,2186,324
20230901,NM,RURAL,DSL,PRV02,42916,38485,0.8968,0.9899,0.0931,75.87,198,204
20230901,NM,LOW_INC,FIBER,PRV01,87557,82372,0.9408,0.99,0.0492,46.01,1157,1293
20230901,NM,LOW_INC,FWA,PRV01,19385,16827,0.8681,0.9223,0.0542,57.8,816,987
20230901,NM,LOW_INC,FWA,PRV02,98598,83414,0.846,0.9472,0.1012,87.57,1527,1666
20230901,NM,LOW_INC,FWA,PRV04,107748,93317,0.8661,0.8989,0.0328,83.71,1770,420
20230901,NM,MID_INC,FIBER,PRV02,96007,94086,0.98,0.99,0.01,59.13,805,313
20230901,NM,MID_INC,FIBER,PRV03,115538,111608,0.966,0.99,0.024,66.08,813,1054
20230901,NM,MID_INC,CABLE,PRV01,12700,11480,0.904,0.9765,0.0725,78.5,1714,436
20230901,NM,MID_INC,DSL,PRV01,100770,85810,0.8515,0.9473,0.0958,76.82,1497,733
20230901,NM,MID_INC,DSL,PRV02,64899,54116,0.8339,0.8929,0.0591,74.73,1215,845
20230901,NM,MID_INC,FWA,PRV02,65662,61282,0.9333,0.9711,0.0378,53.23,756,1394
20230901,NM,MID_INC,FWA,PRV04,50632,45089,0.8905,0.99,0.0995,60.8,1935,276
20230901,NM,HIGH_INC,FIBER,PRV04,44761,43865,0.98,0.99,0.01,81.49,805,1349
20230901,NM,HIGH_INC,CABLE,PRV02,24130,23050,0.9553,0.99,0.0347,82.85,884,976
20230901,NM,HIGH_INC,CABLE,PRV03,15753,15248,0.968,0.99,0.022,74.96,1291,1033
20230901,NM,HIGH_INC,CABLE,PRV04,72338,70135,0.9696,0.99,0.0204,79.66,2227,1714
20231001,NM,URBAN,FIBER,PRV04,19278,18892,0.98,0.99,0.01,74.24,1447,849
20231001,NM,URBAN,CABLE,PRV01,71180,66760,0.9379,0.9788,0.0409,63.82,1000,301
20231001,NM,SUBURB,CABLE,PRV02,104991,91778,0.8742,0.99,0.1158,54.89,695,151
20231001,NM,SUBURB,DSL,PRV01,37545,32813,0.874,0.9346,0.0607,69.71,715,1180
20231001,NM,SUBURB,FWA,PRV04,31287,29093,0.9299,0.9545,0.0247,55.97,1134,251
20231001,NM,RURAL,FIBER,PRV01,100005,98004,0.98,0.99,0.01,54.35,372,1457
20231001,NM,RURAL,FIBER,PRV04,9073,8891,0.98,0.99,0.01,87.51,1614,798
20231001,NM,RURAL,CABLE,PRV02,101180,93749,0.9266,0.99,0.0634,60.94,392,338
20231001,NM,RURAL,CABLE,PRV03,39065,36224,0.9273,0.99,0.0627,64.27,2048,1662
20231001,NM,RURAL,DSL,PRV02,46183,39585,0.8572,0.8867,0.0296,71.32,243,1759
20231001,NM,RURAL,DSL,PRV04,111234,100331,0.902,0.9889,0.0869,76.04,1950,115
20231001,NM,RURAL,FWA,PRV01,56647,52500,0.9268,0.99,0.0632,65.88,2342,1441
20231001,NM,RURAL,FWA,PRV02,9153,8472,0.9257,0.99,0.0643,44.24,1490,1102
20231001,NM,LOW_INC,FIBER,PRV01,18318,17302,0.9446,0.99,0.0454,73.31,2134,257
20231001,NM,LOW_INC,FIBER,PRV03,70718,68545,0.9693,0.99,0.0207,40.91,1297,1519
20231001,NM,LOW_INC,FIBER,PRV04,23243,21840,0.9396,0.99,0.0504,40.26,1771,1130
20231001,NM,LOW_INC,CABLE,PRV02,94131,80583,0.8561,0.8851,0.029,59.96,712,152
20231001,NM,LOW_INC,DSL,PRV04,67224,56570,0.8415,0.9155,0.074,40.04,379,153
20231001,NM,LOW_INC,FWA,PRV02,119627,98279,0.8216,0.9227,0.1011,80.23,2234,1379
20231001,NM,LOW_INC,FWA,PRV03,66151,57140,0.8638,0.9578,0.094,68.53,1072,103
20231001,NM,MID_INC,FIBER,PRV03,88096,86334,0.98,0.99,0.01,68.86,2189,1226
20231001,NM,MID_INC,CABLE,PRV02,45562,41276,0.9059,0.99,0.0841,48.92,1344,1320
20231001,NM,MID_INC,CABLE,PRV03,42005,38377,0.9136,0.99,0.0764,45.04,1866,415
20231001,NM,MID_INC,DSL,PRV03,27491,26060,0.948,0.9881,0.0401,67.66,668,1724
20231001,NM,MID_INC,FWA,PRV02,43209,39537,0.915,0.99,0.075,76.12,1645,1779
20231001,NM,MID_INC,FWA,PRV03,118277,108702,0.9191,0.99,0.0709,74.2,2025,132
20231001,NM,HIGH_INC,FIBER,PRV02,29266,28680,0.98,0.99,0.01,75.32,766,1609
20231001,NM,HIGH_INC,CABLE,PRV01,95528,89021,0.9319,0.9832,0.0513,62.01,1636,163
20231001,NM,HIGH_INC,FWA,PRV01,108228,103690,0.9581,0.99,0.0319,78.01,1556,361
20231101,NM,URBAN,FIBER,PRV03,33179,32515,0.98,0.99,0.01,44.28,498,566
20231101,NM,URBAN,CABLE,PRV02,52635,47911,0.9103,0.977,0.0667,80.21,2284,519
20231101,NM,URBAN,DSL,PRV01,98695,85972,0.8711,0.9192,0.0481,70.57,1360,1741
20231101,NM,URBAN,DSL,PRV03,75241,70810,0.9411,0.99,0.0489,77.15,1775,509
20231101,NM,URBAN,DSL,PRV04,72363,63477,0.8772,0.9663,0.089,55.43,2103,1162
20231101,NM,URBAN,FWA,PRV01,63455,57645,0.9084,0.9852,0.0768,77.83,873,614
20231101,NM,URBAN,FWA,PRV03,12020,10965,0.9123,0.99,0.0777,49.4,1333,702
20231101,NM,SUBURB,FIBER,PRV01,37955,37195,0.98,0.99,0.01,58.82,596,1196
20231101,NM,SUBURB,CABLE,PRV01,59600,55680,0.9342,0.9734,0.0392,55.62,248,729
20231101,NM,SUBURB,CABLE,PRV04,68060,58923,0.8658,0.9183,0.0525,78.78,2058,396
20231101,NM,SUBURB,DSL,PRV01,14973,13256,0.8853,0.9863,0.1009,48.81,205,1419
20231101,NM,SUBURB,DSL,PRV04,42792,38022,0.8885,0.9175,0.0289,86.18,638,1549
20231101,NM,SUBURB,FWA,PRV04,31040,28373,0.9141,0.99,0.0759,66.6,433,1249
20231101,NM,RURAL,CABLE,PRV01,67767,63707,0.9401,0.99,0.0499,68.97,1028,1378
20231101,NM,RURAL,CABLE,PRV03,90699,85755,0.9455,0.99,0.0445,65.37,2346,1521
20231101,NM,RURAL,DSL,PRV01,39068,33221,0.8504,0.9576,0.1073,86.89,179,152
20231101,NM,RURAL,FWA,PRV01,49734,46239,0.9297,0.99,0.0603,87.4,1682,1357
20231101,NM,LOW_INC,FIBER,PRV03,14888,13939,0.9363,0.99,0.0537,67.56,1419,912
20231101,NM,LOW_INC,FIBER,PRV04,89013,82392,0.9256,0.99,0.0644,47.95,899,851
20231101,NM,LOW_INC,CABLE,PRV01,25599,21586,0.8433,0.8885,0.0453,49.65,735,559
20231101,NM,LOW_INC,CABLE,PRV02,12927,10735,0.8305,0.9504,0.1199,77.55,1643,1556
20231101,NM,LOW_INC,CABLE,PRV04,19939,17540,0.8797,0.983,0.1032,49.79,1368,1035
20231101,NM,LOW_INC,DSL,PRV01,91307,74598,0.817,0.9248,0.1078,81.51,2382,1599
20231101,NM,LOW_INC,FWA,PRV02,43146,36569,0.8476,0.9655,0.1179,55.33,154,1625
20231101,NM,LOW_INC,FWA,PRV04,26523,22989,0.8668,0.9675,0.1007,70.46,1271,652
20231101,NM,MID_INC,FIBER,PRV01,65965,64645,0.98,0.99,0.01,58.93,1726,1291
20231101,NM,MID_INC,FIBER,PRV02,102638,100585,0.98,0.99,0.01,40.69,1626,1251
20231101,NM,MID_INC,CABLE,PRV04,41434,37507,0.9052,0.9775,0.0723,66.9,2383,1229
20231101,NM,MID_INC,DSL,PRV03,39020,34628,0.8875,0.9585,0.0711,70.46,882,1542
20231101,NM,MID_INC,FWA,PRV02,55321,52594,0.9507,0.99,0.0393,55.83,2366,260
20231101,NM,MID_INC,FWA,PRV04,32735,30533,0.9327,0.99,0.0573,62.76,293,659
20231101,NM,HIGH_INC,FIBER,PRV01,97054,95112,0.98,0.99,0.01,73.85,945,1106
20231101,NM,HIGH_INC,FIBER,PRV04,11705,11470,0.98,0.99,0.01,73.72,175,850
20231101,NM,HIGH_INC,CABLE,PRV01,93676,90643,0.9676,0.99,0.0224,45.03,972,476
20231101,NM,HIGH_INC,CABLE,PRV04,14496,14206,0.98,0.99,0.01,44.5,2344,1249
20231101,NM,HIGH_INC,DSL,PRV01,33555,32125,0.9574,0.99,0.0326,83.82,476,409
20231101,NM,HIGH_INC,DSL,PRV04,104324,99659,0.9553,0.99,0.0347,53.43,518,104
20231101,NM,HIGH_INC,FWA,PRV02,118938,113544,0.9547,0.99,0.0353,40.23,2097,178
20231101,NM,HIGH_INC,FWA,PRV04,67572,64453,0.9538,0.99,0.0362,40.12,1134,1018
20231201,NM,URBAN,CABLE,PRV01,62014,59623,0.9614,0.99,0.0286,66.62,2229,666
20231201,NM,URBAN,CABLE,PRV03,96107,90082,0.9373,0.9603,0.023,84.8,1059,1417
20231201,NM,URBAN,DSL,PRV04,74594,67386,0.9034,0.9604,0.057,56.44,1784,1251
20231201,NM,SUBURB,FIBER,PRV02,11657,11423,0.98,0.99,0.01,68.86,1134,1510
20231201,NM,SUBURB,CABLE,PRV02,59850,53905,0.9007,0.9517,0.051,55.31,191,725
20231201,NM,SUBURB,DSL,PRV03,28999,26017,0.8972,0.9211,0.0239,82.0,216,965
20231201,NM,SUBURB,FWA,PRV02,18401,17613,0.9572,0.99,0.0328,69.87,2364,1594
20231201,NM,SUBURB,FWA,PRV04,36118,33861,0.9375,0.99,0.0525,65.82,781,1331
20231201,NM,RURAL,FIBER,PRV03,109403,106465,0.9732,0.99,0.0168,47.78,1053,1157
20231201,NM,RURAL,FIBER,PRV04,25639,25126,0.98,0.99,0.01,69.15,1695,1333
20231201,NM,RURAL,CABLE,PRV01,44988,42199,0.938,0.9672,0.0292,56.45,1785,1019
20231201,NM,RURAL,CABLE,PRV04,93004,86713,0.9324,0.9672,0.0349,81.22,1218,237
20231201,NM,RURAL,DSL,PRV01,110399,97853,0.8864,0.9264,0.0401,72.3,2056,285
20231201,NM,RURAL,DSL,PRV02,38533,33300,0.8642,0.9423,0.0781,58.25,1466,582
20231201,NM,RURAL,DSL,PRV04,64186,57109,0.8897,0.9235,0.0337,84.67,1516,112
20231201,NM,RURAL,FWA,PRV01,25485,22938,0.9001,0.99,0.0899,75.53,1503,1381
20231201,NM,LOW_INC,CABLE,PRV02,101392,88769,0.8755,0.9573,0.0818,55.12,2087,780
20231201,NM,LOW_INC,FWA,PRV01,64806,54747,0.8448,0.9118,0.067,52.05,967,306
20231201,NM,LOW_INC,FWA,PRV02,61581,53364,0.8666,0.9384,0.0718,42.92,1899,1424
20231201,NM,MID_INC,FIBER,PRV01,42393,41545,0.98,0.99,0.01,79.14,2299,1163
20231201,NM,MID_INC,FIBER,PRV04,58096,56934,0.98,0.99,0.01,44.69,147,1027
20231201,NM,MID_INC,CABLE,PRV01,49423,46672,0.9444,0.9889,0.0446,69.02,2106,774
20231201,NM,MID_INC,DSL,PRV01,49055,43487,0.8865,0.9739,0.0874,40.96,1621,1642
20231201,NM,MID_INC,DSL,PRV02,26311,23620,0.8977,0.9682,0.0705,83.12,1102,1736
20231201,NM,MID_INC,FWA,PRV01,26184,24595,0.9393,0.99,0.0507,59.12,760,317
20231201,NM,HIGH_INC,CABLE,PRV03,60297,58615,0.9721,0.99,0.0179,43.21,135,1308
20231201,NM,HIGH_INC,DSL,PRV01,113340,102304,0.9026,0.9296,0.027,74.56,225,1760
20231201,NM,HIGH_INC,FWA,PRV01,12678,12121,0.9561,0.99,0.0339,85.63,1415,421
20240101,NM,URBAN,FIBER,PRV02,31910,31271,0.98,0.99,0.01,53.05,1075,1234
20240101,NM,URBAN,CABLE,PRV03,67053,62336,0.9297,0.99,0.0603,76.09,1915,469
20240101,NM,URBAN,DSL,PRV01,98924,88544,0.8951,0.9791,0.0841,52.53,1134,768
20240101,NM,URBAN,FWA,PRV01,116275,107071,0.9208,0.99,0.0692,64.71,2008,1764
20240101,NM,SUBURB,FIBER,PRV01,110579,108367,0.98,0.99,0.01,74.91,2242,1350
20240101,NM,SUBURB,FIBER,PRV02,13673,13399,0.98,0.99,0.01,54.62,1426,1474
20240101,NM,SUBURB,FIBER,PRV04,54951,53851,0.98,0.99,0.01,70.37,509,505
20240101,NM,SUBURB,CABLE,PRV04,68789,63487,0.9229,0.99,0.0671,48.5,331,121
20240101,NM,SUBURB,DSL,PRV02,41491,37659,0.9077,0.99,0.0823,64.93,673,194
20240101,NM,SUBURB,DSL,PRV03,22698,20781,0.9156,0.9454,0.0298,46.42,254,1619
20240101,NM,SUBURB,FWA,PRV01,99437,93722,0.9425,0.9674,0.0249,73.29,1113,99
20240101,NM,SUBURB,FWA,PRV03,30373,27526,0.9063,0.9424,0.0362,71.79,248,1524
20240101,NM,RURAL,FIBER,PRV01,56392,55264,0.98,0.99,0.01,61.19,1374,383
20240101,NM,RURAL,CABLE,PRV02,109018,101980,0.9355,0.99,0.0545,61.99,632,1562
20240101,NM,RURAL,CABLE,PRV04,53304,48786,0.9153,0.99,0.0747,76.08,2169,1480
20240101,NM,RURAL,DSL,PRV01,111324,95870,0.8612,0.9373,0.0761,77.04,278,752
20240101,NM,RURAL,DSL,PRV03,73149,65839,0.9001,0.9753,0.0752,72.47,219,308
20240101,NM,RURAL,FWA,PRV01,39738,36828,0.9268,0.9551,0.0284,43.91,1609,327
20240101,NM,RURAL,FWA,PRV03,43057,39161,0.9095,0.99,0.0805,82.88,1174,1529
20240101,NM,RURAL,FWA,PRV04,52868,47082,0.8906,0.9791,0.0885,85.16,1190,637
20240101,NM,LOW_INC,FWA,PRV01,54815,48771,0.8897,0.9871,0.0974,61.81,1538,498
20240101,NM,MID_INC,FIBER,PRV04,69137,67754,0.98,0.99,0.01,67.8,1614,1150
20240101,NM,MID_INC,CABLE,PRV01,79388,74905,0.9435,0.9657,0.0222,43.13,1271,1631
20240101,NM,MID_INC,CABLE,PRV02,105026,96605,0.9198,0.99,0.0702,86.09,233,142
20240101,NM,MID_INC,DSL,PRV02,90154,80682,0.8949,0.9707,0.0757,71.29,1398,1252
20240101,NM,HIGH_INC,FIBER,PRV01,45841,44924,0.98,0.99,0.01,81.63,1941,359
20240101,NM,HIGH_INC,FIBER,PRV03,18830,18453,0.98,0.99,0.01,56.11,1860,257
20240101,NM,HIGH_INC,FIBER,PRV04,53969,52889,0.98,0.99,0.01,73.88,188,1597
20240101,NM,HIGH_INC,CABLE,PRV02,67616,64287,0.9508,0.99,0.0392,39.92,2217,805
20240101,NM,HIGH_INC,DSL,PRV01,55518,52291,0.9419,0.9639,0.0221,48.7,1439,976
20240101,NM,HIGH_INC,DSL,PRV03,105220,103115,0.98,0.99,0.01,86.59,943,258
20240101,NM,HIGH_INC,DSL,PRV04,8728,8553,0.98,0.99,0.01,80.72,897,845
20240101,NM,HIGH_INC,FWA,PRV03,41535,40688,0.9796,0.99,0.0104,62.98,1181,695
20240201,NM,URBAN,FIBER,PRV02,63677,62403,0.98,0.99,0.01,66.87,2180,1478
20240201,NM,URBAN,CABLE,PRV01,8689,8042,0.9256,0.99,0.0644,61.0,2029,934
20240201,NM,URBAN,CABLE,PRV02,26813,26010,0.9701,0.99,0.0199,49.83,565,837
20240201,NM,URBAN,CABLE,PRV04,32639,30230,0.9262,0.9595,0.0333,82.91,529,955
20240201,NM,URBAN,DSL,PRV02,22677,20279,0.8943,0.9542,0.0599,74.28,2288,1587
20240201,NM,SUBURB,FIBER,PRV01,119840,117443,0.98,0.99,0.01,53.27,221,1720
20240201,NM,SUBURB,FIBER,PRV02,77067,75525,0.98,0.99,0.01,54.57,788,553
20240201,NM,SUBURB,CABLE,PRV03,31358,28757,0.9171,0.9544,0.0373,83.28,1024,1377
20240201,NM,SUBURB,DSL,PRV02,14041,12816,0.9128,0.99,0.0772,56.86,687,178
20240201,NM,SUBURB,DSL,PRV03,48196,43694,0.9066,0.9456,0.039,57.25,829,1533
20240201,NM,SUBURB,DSL,PRV04,24429,22229,0.91,0.9393,0.0294,53.08,845,903
20240201,NM,SUBURB,FWA,PRV01,17536,16587,0.9459,0.99,0.0441,61.43,943,1191
20240201,NM,RURAL,FIBER,PRV02,46604,45671,0.98,0.99,0.01,72.17,463,422
20240201,NM,RURAL,FIBER,PRV03,58443,57274,0.98,0.99,0.01,74.87,697,1463
20240201,NM,RURAL,FIBER,PRV04,116175,113851,0.98,0.99,0.01,57.78,823,1708
20240201,NM,RURAL,CABLE,PRV03,33143,30698,0.9262,0.99,0.0638,82.21,1231,828
20240201,NM,RURAL,FWA,PRV01,39987,37181,0.9298,0.9819,0.0521,56.42,1230,712
20240201,NM,RURAL,FWA,PRV02,38665,37496,0.9698,0.99,0.0202,86.61,579,884
20240201,NM,LOW_INC,FIBER,PRV01,105582,101607,0.9624,0.99,0.0276,76.18,1257,1080
20240201,NM,LOW_INC,FIBER,PRV02,33924,30957,0.9125,0.99,0.0775,51.55,134,1539
20240201,NM,LOW_INC,CABLE,PRV01,67450,57983,0.8596,0.9232,0.0636,66.4,719,142
20240201,NM,LOW_INC,CABLE,PRV02,92875,79641,0.8575,0.8904,0.0329,43.14,1261,116
20240201,NM,LOW_INC,CABLE,PRV04,81302,74066,0.911,0.9547,0.0437,45.41,1845,297
20240201,NM,LOW_INC,DSL,PRV03,108381,92366,0.8522,0.948,0.0957,84.1,526,510
20240201,NM,LOW_INC,DSL,PRV04,69507,58778,0.8456,0.9078,0.0621,59.92,1938,545
20240201,NM,LOW_INC,FWA,PRV01,72826,63677,0.8744,0.9214,0.0471,87.74,2392,1422
20240201,NM,LOW_INC,FWA,PRV02,22860,19326,0.8454,0.9615,0.1161,55.83,869,347
20240201,NM,LOW_INC,FWA,PRV04,53764,46278,0.8608,0.9694,0.1086,84.96,1453,1662
20240201,NM,MID_INC,FIBER,PRV03,17912,17553,0.98,0.99,0.01,71.82,1388,1050
20240201,NM,MID_INC,CABLE,PRV03,90138,84678,0.9394,0.99,0.0506,68.8,1404,453
20240201,NM,MID_INC,CABLE,PRV04,112849,103034,0.913,0.99,0.077,84.64,1151,1768
20240201,NM,MID_INC,DSL,PRV01,115329,108769,0.9431,0.99,0.0469,44.97,1999,607
20240201,NM,MID_INC,DSL,PRV03,51147,44804,0.876,0.9075,0.0315,53.87,152,1002
20240201,NM,MID_INC,FWA,PRV02,102402,95761,0.9352,0.99,0.0548,74.82,385,1087
20240201,NM,MID_INC,FWA,PRV04,88613,81135,0.9156,0.942,0.0264,85.26,2065,1380
20240201,NM,HIGH_INC,FIBER,PRV01,32972,32312,0.98,0.99,0.01,67.56,595,1682
20240201,NM,HIGH_INC,CABLE,PRV01,116095,113773,0.98,0.99,0.01,82.38,1780,1208
20240201,NM,HIGH_INC,DSL,PRV04,69859,66920,0.9579,0.99,0.0321,46.14,419,606
20240201,NM,HIGH_INC,FWA,PRV01,77715,76160,0.98,0.99,0.01,84.69,2124,791
20240301,NM,URBAN,FIBER,PRV02,85196,83492,0.98,0.99,0.01,55.31,1988,1336
20240301,NM,URBAN,DSL,PRV01,30463,27584,0.9055,0.99,0.0845,73.02,1565,1643
20240301,NM,URBAN,DSL,PRV02,89413,86686,0.9695,0.99,0.0205,72.67,1923,662
20240301,NM,URBAN,DSL,PRV03,48352,44280,0.9158,0.99,0.0742,80.35,2353,1000
20240301,NM,URBAN,DSL,PRV04,98691,87802,0.8897,0.99,0.1003,88.41,503,710
20240301,NM,URBAN,FWA,PRV02,104264,95992,0.9207,0.99,0.0693,47.73,1259,888
20240301,NM,URBAN,FWA,PRV03,53877,50536,0.938,0.99,0.052,52.74,796,622
20240301,NM,SUBURB,FIBER,PRV02,107497,105347,0.98,0.99,0.01,58.41,1488,1109
20240301,NM,SUBURB,FIBER,PRV03,41059,40237,0.98,0.99,0.01,53.43,1202,1490
20240301,NM,SUBURB,CABLE,PRV02,89735,83635,0.932,0.99,0.058,45.39,1275,1039
20240301,NM,SUBURB,CABLE,PRV03,29456,27341,0.9282,0.99,0.0618,65.09,1070,1105
20240301,NM,SUBURB,DSL,PRV03,79865,75122,0.9406,0.9896,0.0489,65.19,249,132
20240301,NM,SUBURB,DSL,PRV04,108050,98424,0.9109,0.9874,0.0765,65.0,2189,1734
20240301,NM,SUBURB,FWA,PRV02,75061,70668,0.9415,0.99,0.0485,68.34,592,1460
20240301,NM,SUBURB,FWA,PRV03,26296,25770,0.98,0.99,0.01,79.61,2031,1794
20240301,NM,RURAL,FIBER,PRV02,107544,105393,0.98,0.99,0.01,75.24,1884,447
20240301,NM,RURAL,CABLE,PRV01,85003,81139,0.9545,0.983,0.0285,49.03,1611,1213
20240301,NM,RURAL,CABLE,PRV02,51976,48322,0.9297,0.9532,0.0235,49.64,1319,434
20240301,NM,RURAL,DSL,PRV01,30990,28221,0.9107,0.9892,0.0785,45.46,1223,863
20240301,NM,RURAL,FWA,PRV01,83375,79218,0.9501,0.99,0.0399,77.74,2184,1591
20240301,NM,LOW_INC,FIBER,PRV01,94351,90382,0.9579,0.99,0.0321,42.07,1955,1207
20240301,NM,LOW_INC,FIBER,PRV03,48818,47841,0.98,0.99,0.01,85.68,1570,271
20240301,NM,LOW_INC,FIBER,PRV04,56827,54849,0.9652,0.9858,0.0206,67.0,2019,1474
20240301,NM,LOW_INC,CABLE,PRV04,116278,102585,0.8822,0.9034,0.0211,79.63,120,1014
20240301,NM,LOW_INC,DSL,PRV04,55370,47288,0.854,0.8834,0.0294,54.58,577,516
20240301,NM,MID_INC,CABLE,PRV02,98347,95014,0.9661,0.99,0.0239,52.71,466,683
20240301,NM,MID_INC,CABLE,PRV03,52928,48410,0.9147,0.99,0.0753,57.08,2188,1151
20240301,NM,MID_INC,CABLE,PRV04,16212,15498,0.956,0.9799,0.0239,61.51,2200,1168
20240301,NM,MID_INC,DSL,PRV01,34746,31437,0.9048,0.9612,0.0564,57.02,1569,312
20240301,NM,MID_INC,DSL,PRV03,66209,60558,0.9147,0.99,0.0753,70.33,523,663
20240301,NM,MID_INC,FWA,PRV01,107032,103237,0.9645,0.99,0.0255,87.44,1646,1039
20240301,NM,MID_INC,FWA,PRV02,55666,52363,0.9407,0.9826,0.0419,61.25,1965,1171
20240301,NM,HIGH_INC,FIBER,PRV03,39200,38416,0.98,0.99,0.01,55.3,1368,228
20240301,NM,HIGH_INC,CABLE,PRV04,22085,21643,0.98,0.99,0.01,45.31,984,106
20240301,NM,HIGH_INC,DSL,PRV01,51030,50009,0.98,0.99,0.01,62.43,2123,118
20240301,NM,HIGH_INC,DSL,PRV03,101149,95298,0.9422,0.99,0.0478,56.4,1888,1409
20240401,NM,URBAN,FIBER,PRV01,28466,27896,0.98,0.99,0.01,87.19,619,1509
20240401,NM,URBAN,FIBER,PRV02,81653,80019,0.98,0.99,0.01,55.01,1698,1732
20240401,NM,URBAN,CABLE,PRV02,85030,81949,0.9638,0.99,0.0262,67.79,1478,717
20240401,NM,URBAN,CABLE,PRV04,114429,108586,0.9489,0.99,0.0411,85.68,2055,356
20240401,NM,URBAN,DSL,PRV01,37397,33772,0.9031,0.9865,0.0834,65.91,1430,552
20240401,NM,URBAN,DSL,PRV03,64571,60520,0.9373,0.99,0.0527,77.63,1854,1670
20240401,NM,URBAN,FWA,PRV02,57722,53232,0.9222,0.954,0.0318,77.31,2181,198
20240401,NM,URBAN,FWA,PRV03,63901,62356,0.9758,0.99,0.0142,63.28,734,1746
20240401,NM,SUBURB,FIBER,PRV04,47428,46479,0.98,0.99,0.01,63.23,1554,1766
20240401,NM,SUBURB,CABLE,PRV04,98847,94671,0.9578,0.99,0.0322,72.32,2312,644
20240401,NM,SUBURB,DSL,PRV01,26605,24668,0.9272,0.9824,0.0552,66.28,1780,526
20240401,NM,SUBURB,FWA,PRV01,66363,60393,0.9101,0.99,0.0799,62.39,2399,275
20240401,NM,SUBURB,FWA,PRV02,17066,16594,0.9724,0.99,0.0176,45.79,1591,176
20240401,NM,SUBURB,FWA,PRV03,12350,11765,0.9527,0.99,0.0373,82.92,2252,1108
20240401,NM,RURAL,FIBER,PRV03,32356,31708,0.98,0.99,0.01,79.14,791,873
20240401,NM,RURAL,CABLE,PRV02,118609,112992,0.9527,0.99,0.0373,66.33,1059,1091
20240401,NM,RURAL,DSL,PRV02,44341,39990,0.9019,0.9882,0.0863,76.02,2032,1301
20240401,NM,RURAL,FWA,PRV04,54756,53179,0.9712,0.99,0.0188,53.8,956,1647
20240401,NM,LOW_INC,FIBER,PRV01,49491,48501,0.98,0.99,0.01,48.07,1021,1016
20240401,NM,LOW_INC,FIBER,PRV03,117138,114795,0.98,0.99,0.01,57.08,1154,293
20240401,NM,LOW_INC,FIBER,PRV04,74878,73296,0.9789,0.99,0.0111,46.89,2266,110
20240401,NM,LOW_INC,CABLE,PRV03,8056,6978,0.8663,0.9512,0.0849,47.7,482,710
20240401,NM,LOW_INC,DSL,PRV01,77713,65602,0.8442,0.8737,0.0295,51.11,892,1160
20240401,NM,LOW_INC,DSL,PRV02,104326,90347,0.866,0.9647,0.0987,44.51,2328,1425
20240401,NM,LOW_INC,DSL,PRV04,119642,98220,0.821,0.8891,0.0682,70.07,398,911
20240401,NM,LOW_INC,FWA,PRV02,8775,7621,0.8685,0.9072,0.0386,45.33,565,982
20240401,NM,LOW_INC,FWA,PRV03,28312,24569,0.8678,0.8943,0.0265,70.89,1471,397
20240401,NM,LOW_INC,FWA,PRV04,75396,69805,0.9258,0.9758,0.0499,51.03,2217,601
20240401,NM,MID_INC,CABLE,PRV01,19270,17914,0.9297,0.9663,0.0366,57.81,450,1608
20240401,NM,MID_INC,CABLE,PRV02,99147,94639,0.9545,0.99,0.0355,54.98,408,1185
20240401,NM,MID_INC,CABLE,PRV04,101536,95063,0.9363,0.99,0.0537,46.46,1405,1543
20240401,NM,MID_INC,DSL,PRV03,74642,70813,0.9487,0.99,0.0413,74.6,323,1711
20240401,NM,MID_INC,DSL,PRV04,85895,78931,0.9189,0.9836,0.0647,82.01,1510,463
20240401,NM,MID_INC,FWA,PRV03,27202,26345,0.9685,0.99,0.0215,44.81,1530,107
20240401,NM,HIGH_INC,CABLE,PRV01,89589,87797,0.98,0.99,0.01,84.55,1143,549
20240401,NM,HIGH_INC,CABLE,PRV03,16759,16423,0.98,0.99,0.01,40.99,323,342
20240401,NM,HIGH_INC,DSL,PRV01,12726,12401,0.9745,0.99,0.0155,43.51,1740,854
20240401,NM,HIGH_INC,DSL,PRV03,57698,56468,0.9787,0.99,0.0113,71.21,780,1645
20240401,NM,HIGH_INC,FWA,PRV01,59206,58021,0.98,0.99,0.01,60.82,234,210
20240501,NM,URBAN,FIBER,PRV03,63001,61740,0.98,0.99,0.01,75.09,1520,538
20240501,NM,URBAN,CABLE,PRV01,91666,89832,0.98,0.99,0.01,77.53,486,581
20240501,NM,URBAN,CABLE,PRV04,106090,103415,0.9748,0.99,0.0152,62.17,244,1670
20240501,NM,URBAN,DSL,PRV03,60850,55696,0.9153,0.99,0.0747,79.53,1980,359
20240501,NM,SUBURB,FIBER,PRV01,72842,71385,0.98,0.99,0.01,66.37,852,692
20240501,NM,SUBURB,FIBER,PRV03,64401,63112,0.98,0.99,0.01,44.76,326,828
20240501,NM,SUBURB,CABLE,PRV01,10823,10256,0.9476,0.9895,0.0419,61.21,1979,799
20240501,NM,SUBURB,CABLE,PRV03,47800,46456,0.9719,0.99,0.0181,82.05,1152,675
20240501,NM,SUBURB,DSL,PRV01,59885,56917,0.9504,0.99,0.0396,39.39,894,964
